"V1"	"V4"
"5456"	"MIMAT0004126_st"	"mdo-miR-203"
"5457"	"MIMAT0004127_st"	"mdo-miR-204"
"5458"	"MIMAT0004128_st"	"mdo-miR-206"
"5459"	"MIMAT0004129_st"	"mdo-miR-208a"
"5460"	"MIMAT0026679_st"	"mdo-miR-214-5p"
"5461"	"MIMAT0004130_st"	"mdo-miR-214-3p"
"5462"	"MIMAT0004131_st"	"mdo-miR-216"
"5463"	"MIMAT0004132_st"	"mdo-miR-217"
"5464"	"MIMAT0004133_st"	"mdo-miR-218-5p"
"5465"	"MIMAT0026680_st"	"mdo-miR-218-1-3p"
"5466"	"MIMAT0004134_st"	"mdo-miR-219-5p"
"5467"	"MIMAT0026681_st"	"mdo-miR-219-1-3p"
"5468"	"MIMAT0026682_st"	"mdo-miR-223-5p"
"5469"	"MIMAT0004135_st"	"mdo-miR-223-3p"
"5470"	"MIMAT0004136_st"	"mdo-miR-338"
"5471"	"MIMAT0026683_st"	"mdo-miR-365-5p"
"5472"	"MIMAT0004137_st"	"mdo-miR-365-3p"
"5473"	"MIMAT0004138_st"	"mdo-miR-375"
"5474"	"MIMAT0004139_st"	"mdo-miR-383-5p"
"5475"	"MIMAT0026684_st"	"mdo-miR-383-3p"
"5476"	"MIMAT0004140_st"	"mdo-miR-449a-5p"
"5477"	"MIMAT0026685_st"	"mdo-miR-449a-3p"
"5478"	"MIMAT0004141_st"	"mdo-let-7a-5p"
"5479"	"MIMAT0026686_st"	"mdo-let-7a-3p"
"5480"	"MIMAT0004142_st"	"mdo-let-7g-5p"
"5481"	"MIMAT0026687_st"	"mdo-let-7g-3p"
"5482"	"MIMAT0004143_st"	"mdo-let-7i-5p"
"5483"	"MIMAT0026688_st"	"mdo-let-7i-3p"
"5484"	"MIMAT0004144_st"	"mdo-miR-15a-5p"
"5485"	"MIMAT0026689_st"	"mdo-miR-15a-3p"
"5486"	"MIMAT0004145_st"	"mdo-miR-16-5p"
"5487"	"MIMAT0026690_st"	"mdo-miR-16-1-3p"
"5488"	"MIMAT0004146_st"	"mdo-miR-183-5p"
"5489"	"MIMAT0026691_st"	"mdo-miR-183-3p"
"5490"	"MIMAT0004147_st"	"mdo-miR-96"
"5491"	"MIMAT0026692_st"	"mdo-miR-212-5p"
"5492"	"MIMAT0004148_st"	"mdo-miR-212-3p"
"5493"	"MIMAT0026693_st"	"mdo-miR-132-5p"
"5494"	"MIMAT0004149_st"	"mdo-miR-132-3p"
"5495"	"MIMAT0026694_st"	"mdo-miR-200c-5p"
"5496"	"MIMAT0004150_st"	"mdo-miR-200c-3p"
"5497"	"MIMAT0026695_st"	"mdo-miR-141-5p"
"5498"	"MIMAT0004151_st"	"mdo-miR-141-3p"
"5499"	"MIMAT0004152_st"	"mdo-miR-191-5p"
"5500"	"MIMAT0026696_st"	"mdo-miR-191-3p"
"5501"	"MIMAT0026697_st"	"mdo-miR-425-5p"
"5502"	"MIMAT0004153_st"	"mdo-miR-425-3p"
"5503"	"MIMAT0026698_st"	"mdo-miR-181a-1-3p"
"5504"	"MIMAT0004155_st"	"mdo-miR-181b-5p"
"5505"	"MIMAT0026699_st"	"mdo-miR-181b-1-3p"
"5506"	"MIMAT0026700_st"	"mdo-miR-200b-5p"
"5507"	"MIMAT0004156_st"	"mdo-miR-200b-3p"
"5508"	"MIMAT0004157_st"	"mdo-miR-200a-5p"
"5509"	"MIMAT0004158_st"	"mdo-miR-200a-3p"
"5510"	"MIMAT0004159_st"	"mdo-miR-222a"
"5511"	"MIMAT0026701_st"	"mdo-miR-221-5p"
"5512"	"MIMAT0004160_st"	"mdo-miR-221-3p"
"5513"	"MIMAT0004161_st"	"mdo-let-7f-5p"
"5514"	"MIMAT0031040_st"	"mdo-let-7f-2-3p"
"5515"	"MIMAT0004162_st"	"mdo-let-7b"
"5516"	"MIMAT0026703_st"	"mdo-miR-29b-1-5p"
"5517"	"MIMAT0004163_st"	"mdo-miR-29b-3p"
"5518"	"MIMAT0026704_st"	"mdo-miR-29a-1-5p"
"5519"	"MIMAT0004164_st"	"mdo-miR-29a-3p"
"5520"	"MIMAT0004165_st"	"mdo-miR-17-5p"
"5521"	"MIMAT0004166_st"	"mdo-miR-17-3p"
"5522"	"MIMAT0004167_st"	"mdo-miR-18a-5p"
"5523"	"MIMAT0026705_st"	"mdo-miR-18a-3p"
"5524"	"MIMAT0026706_st"	"mdo-miR-19a-5p"
"5525"	"MIMAT0004168_st"	"mdo-miR-19a-3p"
"5526"	"MIMAT0004169_st"	"mdo-miR-20a-5p"
"5527"	"MIMAT0026707_st"	"mdo-miR-20a-3p"
"5528"	"MIMAT0026708_st"	"mdo-miR-19b-1-5p"
"5529"	"MIMAT0004170_st"	"mdo-miR-19b-3p"
"5530"	"MIMAT0026709_st"	"mdo-miR-92a-1-5p"
"5531"	"MIMAT0004171_st"	"mdo-miR-92a-3p"
"5532"	"MIMAT0026702_st"	"mdo-let-7f-1-3p"
"5533"	"MIMAT0004172_st"	"mdo-let-7d"
"5534"	"MIMAT0026710_st"	"mdo-miR-23a-5p"
"5535"	"MIMAT0004173_st"	"mdo-miR-23a-3p"
"5536"	"MIMAT0026711_st"	"mdo-miR-27a-5p"
"5537"	"MIMAT0004174_st"	"mdo-miR-27a-3p"
"5538"	"MIMAT0026712_st"	"mdo-miR-24-5p"
"5539"	"MIMAT0004175_st"	"mdo-miR-24-3p"
"5540"	"MIMAT0026713_st"	"mdo-miR-23b-5p"
"5541"	"MIMAT0004176_st"	"mdo-miR-23b-3p"
"5542"	"MIMAT0026714_st"	"mdo-miR-27b-5p"
"5543"	"MIMAT0004177_st"	"mdo-miR-27b-3p"
"5544"	"MIMAT0004178_st"	"mdo-miR-93-5p"
"5545"	"MIMAT0026715_st"	"mdo-miR-93-3p"
"5546"	"MIMAT0004179_st"	"mdo-miR-25"
"5547"	"MIMAT0004180_st"	"mdo-miR-302b"
"5548"	"MIMAT0004181_st"	"mdo-miR-302c"
"5549"	"MIMAT0004182_st"	"mdo-miR-302a"
"5550"	"MIMAT0004183_st"	"mdo-miR-302d"
"5551"	"MIMAT0004184_st"	"mdo-miR-367"
"5552"	"MIMAT0004213_st"	"bmo-miR-31-5p"
"5553"	"MIMAT0015242_st"	"bmo-miR-31-3p"
"5554"	"MIMAT0004214_st"	"bmo-miR-71-5p"
"5555"	"MIMAT0015243_st"	"bmo-miR-71-3p"
"5556"	"MIMAT0004239_st"	"ath-miR822"
"5557"	"MIMAT0004240_st"	"ath-miR823"
"5558"	"MIMAT0004241_st"	"ath-miR825"
"5559"	"MIMAT0004242_st"	"ath-miR826"
"5560"	"MIMAT0004243_st"	"ath-miR827"
"5561"	"MIMAT0004244_st"	"ath-miR828"
"5562"	"MIMAT0004245_st"	"ath-miR829.1"
"5563"	"MIMAT0004246_st"	"ath-miR829.2"
"5564"	"MIMAT0004247_st"	"ath-miR830-5p"
"5565"	"MIMAT0004248_st"	"ath-miR830-3p"
"5566"	"MIMAT0004249_st"	"ath-miR831"
"5567"	"MIMAT0004250_st"	"ath-miR832-5p"
"5568"	"MIMAT0004251_st"	"ath-miR832-3p"
"5569"	"MIMAT0004252_st"	"ath-miR833a-5p"
"5570"	"MIMAT0004253_st"	"ath-miR833a-3p"
"5571"	"MIMAT0004254_st"	"ath-miR834"
"5572"	"MIMAT0004255_st"	"ath-miR835-5p"
"5573"	"MIMAT0004256_st"	"ath-miR835-3p"
"5574"	"MIMAT0004257_st"	"ath-miR836"
"5575"	"MIMAT0004258_st"	"ath-miR837-5p"
"5576"	"MIMAT0004259_st"	"ath-miR837-3p"
"5577"	"MIMAT0004260_st"	"ath-miR838"
"5578"	"MIMAT0004261_st"	"ath-miR839"
"5579"	"MIMAT0004262_st"	"ath-miR840"
"5580"	"MIMAT0004263_st"	"ath-miR841a"
"5581"	"MIMAT0004264_st"	"ath-miR842"
"5582"	"MIMAT0004265_st"	"ath-miR843"
"5583"	"MIMAT0004266_st"	"ath-miR844-5p"
"5584"	"MIMAT0004267_st"	"ath-miR844-3p"
"5585"	"MIMAT0004268_st"	"ath-miR845a"
"5586"	"MIMAT0004269_st"	"ath-miR846"
"5587"	"MIMAT0004270_st"	"ath-miR848"
"5588"	"MIMAT0004271_st"	"ath-miR849"
"5589"	"MIMAT0004272_st"	"ath-miR850"
"5590"	"MIMAT0004273_st"	"ath-miR851-5p"
"5591"	"MIMAT0004274_st"	"ath-miR851-3p"
"5592"	"MIMAT0004275_st"	"ath-miR852"
"5593"	"MIMAT0004276_st"	"ath-miR853"
"5594"	"MIMAT0004277_st"	"ath-miR824"
"5595"	"MIMAT0004278_st"	"ath-miR847"
"5596"	"MIMAT0004279_st"	"ath-miR855"
"5597"	"MIMAT0004280_st"	"ath-miR854a"
"5598"	"MIMAT0004281_st"	"ath-miR854b"
"5599"	"MIMAT0004282_st"	"ath-miR854c"
"5600"	"MIMAT0004283_st"	"ath-miR854d"
"5601"	"MIMAT0004284_st"	"hsa-miR-675-5p"
"5602"	"MIMAT0006790_st"	"hsa-miR-675-3p"
"5603"	"MIMAT0004285_st"	"cbr-miR-784"
"5604"	"MIMAT0004286_st"	"cbr-miR-785"
"5605"	"MIMAT0004287_st"	"cbr-miR-786"
"5606"	"MIMAT0004288_st"	"cbr-miR-787"
"5607"	"MIMAT0004289_st"	"cbr-miR-788"
"5608"	"MIMAT0004291_st"	"cbr-miR-789"
"5609"	"MIMAT0004292_st"	"cbr-miR-790"
"5610"	"MIMAT0004293_st"	"cbr-miR-791"
"5611"	"MIMAT0004294_st"	"cbr-miR-792"
"5612"	"MIMAT0004295_st"	"cbr-miR-235a"
"5613"	"MIMAT0004296_st"	"cbr-miR-242"
"5614"	"MIMAT0004297_st"	"cbr-miR-255"
"5615"	"MIMAT0004298_st"	"cbr-miR-359"
"5616"	"MIMAT0004299_st"	"cbr-miR-392"
"5617"	"MIMAT0004300_st"	"ath-miR856"
"5618"	"MIMAT0004301_st"	"ath-miR857"
"5619"	"MIMAT0004302_st"	"ath-miR858a"
"5620"	"MIMAT0004303_st"	"ath-miR859"
"5621"	"MIMAT0004304_st"	"ath-miR860"
"5622"	"MIMAT0004305_st"	"ath-miR861-5p"
"5623"	"MIMAT0004306_st"	"ath-miR861-3p"
"5624"	"MIMAT0004307_st"	"ath-miR862-5p"
"5625"	"MIMAT0004308_st"	"ath-miR862-3p"
"5626"	"MIMAT0004309_st"	"ath-miR863-5p"
"5627"	"MIMAT0004310_st"	"ath-miR863-3p"
"5628"	"MIMAT0004311_st"	"ath-miR864-5p"
"5629"	"MIMAT0004312_st"	"ath-miR864-3p"
"5630"	"MIMAT0004313_st"	"ath-miR865-5p"
"5631"	"MIMAT0004314_st"	"ath-miR865-3p"
"5632"	"MIMAT0004315_st"	"ath-miR866-5p"
"5633"	"MIMAT0004316_st"	"ath-miR866-3p"
"5634"	"MIMAT0004317_st"	"ath-miR845b"
"5635"	"MIMAT0004318_st"	"ath-miR867"
"5636"	"MIMAT0020355_st"	"ath-miR868-5p"
"5637"	"MIMAT0004319_st"	"ath-miR868-3p"
"5638"	"MIMAT0004320_st"	"ath-miR869.1"
"5639"	"MIMAT0004321_st"	"ath-miR869.2"
"5640"	"MIMAT0004322_st"	"ath-miR870"
"5641"	"MIMAT0004324_st"	"mmu-miR-181d-5p"
"5642"	"MIMAT0017264_st"	"mmu-miR-181d-3p"
"5643"	"MIMAT0004330_st"	"bta-let-7a-3p"
"5644"	"MIMAT0004331_st"	"bta-let-7b"
"5645"	"MIMAT0004332_st"	"bta-let-7c"
"5646"	"MIMAT0004333_st"	"bta-let-7e"
"5647"	"MIMAT0004334_st"	"bta-miR-15a"
"5648"	"MIMAT0004335_st"	"bta-miR-195"
"5649"	"MIMAT0004336_st"	"bta-miR-19a"
"5650"	"MIMAT0004337_st"	"bta-miR-19b"
"5651"	"MIMAT0004338_st"	"bta-miR-204"
"5652"	"MIMAT0026716_st"	"bta-miR-331-5p"
"5653"	"MIMAT0004339_st"	"bta-miR-331-3p"
"5654"	"MIMAT0004340_st"	"bta-miR-34a"
"5655"	"MIMAT0012539_st"	"bta-miR-365-5p"
"5656"	"MIMAT0004341_st"	"bta-miR-365-3p"
"5657"	"MIMAT0004342_st"	"bta-miR-374a"
"5658"	"MIMAT0004343_st"	"bta-miR-497"
"5659"	"MIMAT0004344_st"	"bta-miR-660"
"5660"	"MIMAT0004345_st"	"bta-miR-99b"
"5661"	"MIMAT0004839_st"	"mmu-miR-743b-5p"
"5662"	"MIMAT0004840_st"	"mmu-miR-743b-3p"
"5663"	"MIMAT0004841_st"	"mmu-miR-871-5p"
"5664"	"MIMAT0017265_st"	"mmu-miR-871-3p"
"5665"	"MIMAT0004842_st"	"mmu-miR-879-5p"
"5666"	"MIMAT0004843_st"	"mmu-miR-879-3p"
"5667"	"MIMAT0017266_st"	"mmu-miR-880-5p"
"5668"	"MIMAT0004844_st"	"mmu-miR-880-3p"
"5669"	"MIMAT0004845_st"	"mmu-miR-881-5p"
"5670"	"MIMAT0004846_st"	"mmu-miR-881-3p"
"5671"	"MIMAT0004847_st"	"mmu-miR-882"
"5672"	"MIMAT0004848_st"	"mmu-miR-883a-5p"
"5673"	"MIMAT0004849_st"	"mmu-miR-883a-3p"
"5674"	"MIMAT0004850_st"	"mmu-miR-883b-5p"
"5675"	"MIMAT0004851_st"	"mmu-miR-883b-3p"
"5676"	"MIMAT0004852_st"	"mmu-miR-190b-5p"
"5677"	"MIMAT0017267_st"	"mmu-miR-190b-3p"
"5678"	"MIMAT0017268_st"	"mmu-miR-874-5p"
"5679"	"MIMAT0004853_st"	"mmu-miR-874-3p"
"5680"	"MIMAT0004854_st"	"mmu-miR-876-5p"
"5681"	"MIMAT0004855_st"	"mmu-miR-876-3p"
"5682"	"MIMAT0004856_st"	"mmu-miR-105"
"5683"	"MIMAT0017269_st"	"mmu-miR-147-5p"
"5684"	"MIMAT0004857_st"	"mmu-miR-147-3p"
"5685"	"MIMAT0004858_st"	"mmu-miR-18b-5p"
"5686"	"MIMAT0017270_st"	"mmu-miR-18b-3p"
"5687"	"MIMAT0017271_st"	"mmu-miR-193b-5p"
"5688"	"MIMAT0004859_st"	"mmu-miR-193b-3p"
"5689"	"MIMAT0004864_st"	"mmu-miR-297a-3p"
"5690"	"MIMAT0004865_st"	"mmu-miR-297c-5p"
"5691"	"MIMAT0004866_st"	"mmu-miR-297c-3p"
"5692"	"MIMAT0004867_st"	"mmu-miR-327"
"5693"	"MIMAT0004868_st"	"mmu-miR-343"
"5694"	"MIMAT0017273_st"	"mmu-miR-421-5p"
"5695"	"MIMAT0004869_st"	"mmu-miR-421-3p"
"5696"	"MIMAT0004870_st"	"mmu-miR-453"
"5697"	"MIMAT0004871_st"	"mmu-miR-465b-5p"
"5698"	"MIMAT0004872_st"	"mmu-miR-465b-3p"
"5699"	"MIMAT0004873_st"	"mmu-miR-465c-5p"
"5700"	"MIMAT0004874_st"	"mmu-miR-465c-3p"
"5701"	"MIMAT0004875_st"	"mmu-miR-466b-5p"
"5702"	"MIMAT0004876_st"	"mmu-miR-466b-3p"
"5703"	"MIMAT0004877_st"	"mmu-miR-466c-5p"
"5704"	"MIMAT0004878_st"	"mmu-miR-466c-3p"
"5705"	"MIMAT0004879_st"	"mmu-miR-466e-5p"
"5706"	"MIMAT0004880_st"	"mmu-miR-466e-3p"
"5707"	"MIMAT0004881_st"	"mmu-miR-466f-5p"
"5708"	"MIMAT0004882_st"	"mmu-miR-466f-3p"
"5709"	"MIMAT0004883_st"	"mmu-miR-466g"
"5710"	"MIMAT0004884_st"	"mmu-miR-466h-5p"
"5711"	"MIMAT0017274_st"	"mmu-miR-466h-3p"
"5712"	"MIMAT0004885_st"	"mmu-miR-467c-5p"
"5713"	"MIMAT0017275_st"	"mmu-miR-467c-3p"
"5714"	"MIMAT0004886_st"	"mmu-miR-467d-5p"
"5715"	"MIMAT0004887_st"	"mmu-miR-467d-3p"
"5716"	"MIMAT0017276_st"	"mmu-miR-493-5p"
"5717"	"MIMAT0004888_st"	"mmu-miR-493-3p"
"5718"	"MIMAT0004889_st"	"mmu-miR-504-5p"
"5719"	"MIMAT0017277_st"	"mmu-miR-504-3p"
"5720"	"MIMAT0004890_st"	"mmu-miR-509-5p"
"5721"	"MIMAT0004891_st"	"mmu-miR-509-3p"
"5722"	"MIMAT0004892_st"	"mmu-miR-568"
"5723"	"MIMAT0004893_st"	"mmu-miR-574-5p"
"5724"	"MIMAT0004894_st"	"mmu-miR-574-3p"
"5725"	"MIMAT0004895_st"	"mmu-miR-590-5p"
"5726"	"MIMAT0004896_st"	"mmu-miR-590-3p"
"5727"	"MIMAT0004897_st"	"mmu-miR-654-5p"
"5728"	"MIMAT0004898_st"	"mmu-miR-654-3p"
"5729"	"MIMAT0017278_st"	"mmu-miR-92b-5p"
"5730"	"MIMAT0004899_st"	"mmu-miR-92b-3p"
"5731"	"MIMAT0004901_st"	"hsa-miR-298"
"5732"	"MIMAT0004902_st"	"hsa-miR-891a-5p"
"5733"	"MIMAT0026717_st"	"hsa-miR-891a-3p"
"5734"	"MIMAT0004903_st"	"hsa-miR-300"
"5735"	"MIMAT0004907_st"	"hsa-miR-892a"
"5736"	"MIMAT0004909_st"	"hsa-miR-450b-5p"
"5737"	"MIMAT0004910_st"	"hsa-miR-450b-3p"
"5738"	"MIMAT0026718_st"	"hsa-miR-874-5p"
"5739"	"MIMAT0004911_st"	"hsa-miR-874-3p"
"5740"	"MIMAT0004912_st"	"hsa-miR-890"
"5741"	"MIMAT0004913_st"	"hsa-miR-891b"
"5742"	"MIMAT0004916_st"	"hsa-miR-888-5p"
"5743"	"MIMAT0004917_st"	"hsa-miR-888-3p"
"5744"	"MIMAT0004918_st"	"hsa-miR-892b"
"5745"	"MIMAT0004919_st"	"hsa-miR-541-5p"
"5746"	"MIMAT0004920_st"	"hsa-miR-541-3p"
"5747"	"MIMAT0026719_st"	"hsa-miR-889-5p"
"5748"	"MIMAT0004921_st"	"hsa-miR-889-3p"
"5749"	"MIMAT0004922_st"	"hsa-miR-875-5p"
"5750"	"MIMAT0004923_st"	"hsa-miR-875-3p"
"5751"	"MIMAT0004924_st"	"hsa-miR-876-5p"
"5752"	"MIMAT0004925_st"	"hsa-miR-876-3p"
"5753"	"MIMAT0004926_st"	"hsa-miR-708-5p"
"5754"	"MIMAT0004927_st"	"hsa-miR-708-3p"
"5755"	"MIMAT0004928_st"	"hsa-miR-147b"
"5756"	"MIMAT0004929_st"	"hsa-miR-190b"
"5757"	"MIMAT0004930_st"	"mmu-miR-466d-5p"
"5758"	"MIMAT0004931_st"	"mmu-miR-466d-3p"
"5759"	"MIMAT0005447_st"	"mmu-miR-449b"
"5760"	"MIMAT0004932_st"	"mmu-miR-878-5p"
"5761"	"MIMAT0004933_st"	"mmu-miR-878-3p"
"5762"	"MIMAT0004934_st"	"mmu-miR-872-5p"
"5763"	"MIMAT0004935_st"	"mmu-miR-872-3p"
"5764"	"MIMAT0004936_st"	"mmu-miR-873a-5p"
"5765"	"MIMAT0017279_st"	"mmu-miR-873a-3p"
"5766"	"MIMAT0004937_st"	"mmu-miR-875-5p"
"5767"	"MIMAT0004938_st"	"mmu-miR-875-3p"
"5768"	"MIMAT0017280_st"	"mmu-miR-208b-5p"
"5769"	"MIMAT0004939_st"	"mmu-miR-208b-3p"
"5770"	"MIMAT0004861_st"	"mmu-miR-877-5p"
"5771"	"MIMAT0004862_st"	"mmu-miR-877-3p"
"5772"	"MIMAT0004940_st"	"mmu-miR-511-5p"
"5773"	"MIMAT0017281_st"	"mmu-miR-511-3p"
"5774"	"MIMAT0017282_st"	"mmu-miR-544-5p"
"5775"	"MIMAT0004941_st"	"mmu-miR-544-3p"
"5776"	"MIMAT0017283_st"	"mmu-miR-598-5p"
"5777"	"MIMAT0004942_st"	"mmu-miR-598-3p"
"5778"	"MIMAT0004943_st"	"mmu-miR-653-5p"
"5779"	"MIMAT0017284_st"	"mmu-miR-653-3p"
"5780"	"MIMAT0004945_st"	"hsa-miR-744-5p"
"5781"	"MIMAT0004946_st"	"hsa-miR-744-3p"
"5782"	"MIMAT0004947_st"	"hsa-miR-885-5p"
"5783"	"MIMAT0004948_st"	"hsa-miR-885-3p"
"5784"	"MIMAT0004949_st"	"hsa-miR-877-5p"
"5785"	"MIMAT0004950_st"	"hsa-miR-877-3p"
"5786"	"MIMAT0026720_st"	"hsa-miR-887-5p"
"5787"	"MIMAT0004951_st"	"hsa-miR-887-3p"
"5788"	"MIMAT0004952_st"	"hsa-miR-665"
"5789"	"MIMAT0004953_st"	"hsa-miR-873-5p"
"5790"	"MIMAT0022717_st"	"hsa-miR-873-3p"
"5791"	"MIMAT0004954_st"	"hsa-miR-543"
"5792"	"MIMAT0004955_st"	"hsa-miR-374b-5p"
"5793"	"MIMAT0004956_st"	"hsa-miR-374b-3p"
"5794"	"MIMAT0004957_st"	"hsa-miR-760"
"5795"	"MIMAT0004958_st"	"hsa-miR-301b"
"5796"	"MIMAT0004959_st"	"hsa-miR-216b-5p"
"5797"	"MIMAT0026721_st"	"hsa-miR-216b-3p"
"5798"	"MIMAT0026722_st"	"hsa-miR-208b-5p"
"5799"	"MIMAT0004960_st"	"hsa-miR-208b-3p"
"5800"	"MIMAT0011057_st"	"mtr-miR156b-5p"
"5801"	"MIMAT0026723_st"	"mtr-miR156b-3p"
"5802"	"MIMAT0011058_st"	"mtr-miR167a"
"5803"	"MIMAT0011059_st"	"mtr-miR164a"
"5804"	"MIMAT0011060_st"	"mtr-miR160b"
"5805"	"MIMAT0011061_st"	"mtr-miR166b"
"5806"	"MIMAT0011062_st"	"mtr-miR160c"
"5807"	"MIMAT0011063_st"	"mtr-miR169c"
"5808"	"MIMAT0011064_st"	"mtr-miR169d-5p"
"5809"	"MIMAT0022933_st"	"mtr-miR169d-3p"
"5810"	"MIMAT0011065_st"	"mtr-miR169e-5p"
"5811"	"MIMAT0022934_st"	"mtr-miR169e-3p"
"5812"	"MIMAT0011066_st"	"mtr-miR171b"
"5813"	"MIMAT0011067_st"	"mtr-miR166c"
"5814"	"MIMAT0011068_st"	"mtr-miR166d"
"5815"	"MIMAT0011069_st"	"mtr-miR169f"
"5816"	"MIMAT0011070_st"	"mtr-miR156c-5p"
"5817"	"MIMAT0026724_st"	"mtr-miR156c-3p"
"5818"	"MIMAT0011071_st"	"mtr-miR156d-5p"
"5819"	"MIMAT0026725_st"	"mtr-miR156d-3p"
"5820"	"MIMAT0011072_st"	"mtr-miR390"
"5821"	"MIMAT0011073_st"	"mtr-miR399f"
"5822"	"MIMAT0011074_st"	"mtr-miR399g"
"5823"	"MIMAT0011075_st"	"mtr-miR399h"
"5824"	"MIMAT0011076_st"	"mtr-miR399i"
"5825"	"MIMAT0011077_st"	"mtr-miR399j"
"5826"	"MIMAT0011078_st"	"mtr-miR399k"
"5827"	"MIMAT0026726_st"	"mtr-miR166e-5p"
"5828"	"MIMAT0011080_st"	"mtr-miR166e-3p"
"5829"	"MIMAT0011081_st"	"mtr-miR156e"
"5830"	"MIMAT0026727_st"	"mtr-miR319b-5p"
"5831"	"MIMAT0011082_st"	"mtr-miR319b-3p"
"5832"	"MIMAT0011083_st"	"mtr-miR171c"
"5833"	"MIMAT0022935_st"	"mtr-miR398a-5p"
"5834"	"MIMAT0011085_st"	"mtr-miR398a-3p"
"5835"	"MIMAT0011086_st"	"mtr-miR172a"
"5836"	"MIMAT0011087_st"	"mtr-miR393b-5p"
"5837"	"MIMAT0022936_st"	"mtr-miR393b-3p"
"5838"	"MIMAT0011088_st"	"mtr-miR398b"
"5839"	"MIMAT0011089_st"	"mtr-miR168a"
"5840"	"MIMAT0011090_st"	"mtr-miR169g"
"5841"	"MIMAT0011091_st"	"mtr-miR156f"
"5842"	"MIMAT0011092_st"	"mtr-miR399l"
"5843"	"MIMAT0011093_st"	"mtr-miR156g-5p"
"5844"	"MIMAT0026728_st"	"mtr-miR156g-3p"
"5845"	"MIMAT0011094_st"	"mtr-miR399m"
"5846"	"MIMAT0011095_st"	"mtr-miR399n"
"5847"	"MIMAT0011096_st"	"mtr-miR399o"
"5848"	"MIMAT0011097_st"	"mtr-miR398c"
"5849"	"MIMAT0011098_st"	"mtr-miR164b"
"5850"	"MIMAT0011099_st"	"mtr-miR156h-5p"
"5851"	"MIMAT0026729_st"	"mtr-miR156h-3p"
"5852"	"MIMAT0011100_st"	"mtr-miR166f"
"5853"	"MIMAT0011101_st"	"mtr-miR160d"
"5854"	"MIMAT0011102_st"	"mtr-miR164c"
"5855"	"MIMAT0011103_st"	"mtr-miR164d"
"5856"	"MIMAT0026730_st"	"mtr-miR166g-5p"
"5857"	"MIMAT0011104_st"	"mtr-miR166g-3p"
"5858"	"MIMAT0011105_st"	"mtr-miR171d"
"5859"	"MIMAT0026731_st"	"mtr-miR171e-5p"
"5860"	"MIMAT0011106_st"	"mtr-miR171e-3p"
"5861"	"MIMAT0011107_st"	"mtr-miR396a-5p"
"5862"	"MIMAT0026456_st"	"mtr-miR396a-3p"
"5863"	"MIMAT0011108_st"	"mtr-miR396b-5p"
"5864"	"MIMAT0026732_st"	"mtr-miR396b-3p"
"5865"	"MIMAT0011109_st"	"mtr-miR169h"
"5866"	"MIMAT0011111_st"	"mtr-miR169b"
"5867"	"MIMAT0011112_st"	"mtr-miR156i-5p"
"5868"	"MIMAT0026733_st"	"mtr-miR156i-3p"
"5869"	"MIMAT0011113_st"	"mtr-miR171f"
"5870"	"MIMAT0011115_st"	"mtr-miR160e"
"5871"	"MIMAT0011120_st"	"mtr-miR399p"
"5872"	"MIMAT0005806_st"	"ghr-miR156a"
"5873"	"MIMAT0005807_st"	"ghr-miR156b"
"5874"	"MIMAT0005808_st"	"ghr-miR156c"
"5875"	"MIMAT0005809_st"	"ghr-miR156d"
"5876"	"MIMAT0005810_st"	"gra-miR157a"
"5877"	"MIMAT0005811_st"	"gra-miR157b"
"5878"	"MIMAT0005812_st"	"ghr-miR162a"
"5879"	"MIMAT0005813_st"	"ghr-miR166b"
"5880"	"MIMAT0005814_st"	"ghb-miR169a"
"5881"	"MIMAT0005815_st"	"ghr-miR390a"
"5882"	"MIMAT0005816_st"	"ghr-miR390b"
"5883"	"MIMAT0005817_st"	"ghr-miR390c"
"5884"	"MIMAT0005818_st"	"ghr-miR396a"
"5885"	"MIMAT0005819_st"	"ghr-miR396b"
"5886"	"MIMAT0005820_st"	"ghr-miR399a"
"5887"	"MIMAT0005821_st"	"ghr-miR399b"
"5888"	"MIMAT0004346_st"	"ppt-miR156c"
"5889"	"MIMAT0004347_st"	"ppt-miR160a"
"5890"	"MIMAT0004348_st"	"ppt-miR160b"
"5891"	"MIMAT0004349_st"	"ppt-miR160c"
"5892"	"MIMAT0004350_st"	"ppt-miR160d"
"5893"	"MIMAT0004351_st"	"ppt-miR166b"
"5894"	"MIMAT0004352_st"	"ppt-miR166a"
"5895"	"MIMAT0004353_st"	"ppt-miR167"
"5896"	"MIMAT0004354_st"	"ppt-miR319e"
"5897"	"MIMAT0004355_st"	"ppt-miR395"
"5898"	"MIMAT0004356_st"	"ppt-miR408a"
"5899"	"MIMAT0004357_st"	"ppt-miR414"
"5900"	"MIMAT0004358_st"	"ppt-miR419"
"5901"	"MIMAT0004359_st"	"ppt-miR477c"
"5902"	"MIMAT0004360_st"	"ppt-miR477a-5p"
"5903"	"MIMAT0003899_st"	"ppt-miR477a-3p"
"5904"	"MIMAT0004361_st"	"ppt-miR477f"
"5905"	"MIMAT0004362_st"	"ppt-miR477g-5p"
"5906"	"MIMAT0003902_st"	"ppt-miR477g-3p"
"5907"	"MIMAT0004363_st"	"ppt-miR534b"
"5908"	"MIMAT0004364_st"	"ppt-miR893"
"5909"	"MIMAT0004365_st"	"ppt-miR894"
